concept_id,concept_name,concept_code,vocabulary_id
42542148,CNS leukemia,575,HemOnc
42542154,Chronic lymphocytic leukemia,581,HemOnc
912162,NPM1-mutated Acute myeloid leukemia,58170,HemOnc
42542155,Chronic myeloid leukemia,582,HemOnc
42542156,Chronic myelomonocytic leukemia,583,HemOnc
42542177,Hairy cell leukemia,607,HemOnc
905758,T-cell acute lymphoblastic leukemia pediatric,61964,HemOnc
42542191,Large granular lymphocytic leukemia,621,HemOnc
42542223,Plasma cell leukemia,654,HemOnc
1525135,Juvenile myelomonocytic leukemia,66360,HemOnc
42542238,T-cell acute lymphoblastic leukemia,670,HemOnc
1525204,Ph-positive B-cell acute lymphoblastic leukemia pediatric,75336,HemOnc
45595717,Plasma cell leukemia in relapse,C90.12,ICD10CM
45571575,"Other monocytic leukemia, in remission",C93.Z1,ICD10CM
45581259,"Other monocytic leukemia, in relapse",C93.Z2,ICD10CM
1567705,Other leukemias of specified cell type,C94,ICD10CM
1567706,Acute erythroid leukemia,C94.0,ICD10CM
1567677,Plasma cell leukemia,C90.1,ICD10CM
45557038,Plasma cell leukemia not having achieved remission,C90.10,ICD10CM
45595716,Plasma cell leukemia in remission,C90.11,ICD10CM
1567680,Lymphoid leukemia,C91,ICD10CM
1567681,Acute lymphoblastic leukemia [ALL],C91.0,ICD10CM
45557039,Acute lymphoblastic leukemia not having achieved remission,C91.00,ICD10CM
45557040,"Acute lymphoblastic leukemia, in remission",C91.01,ICD10CM
45566647,"Acute lymphoblastic leukemia, in relapse",C91.02,ICD10CM
1567682,Chronic lymphocytic leukemia of B-cell type,C91.1,ICD10CM
45571568,Chronic lymphocytic leukemia of B-cell type not having achieved remission,C91.10,ICD10CM
45561871,Chronic lymphocytic leukemia of B-cell type in remission,C91.11,ICD10CM
45581253,Chronic lymphocytic leukemia of B-cell type in relapse,C91.12,ICD10CM
35206431,"Subacute lymphocytic leukemia, not in remission",C91.20,ICD10CM
35206432,"Subacute lymphocytic leukemia, in remission",C91.21,ICD10CM
1567683,Prolymphocytic leukemia of B-cell type,C91.3,ICD10CM
45532958,Prolymphocytic leukemia of B-cell type not having achieved remission,C91.30,ICD10CM
45571569,"Prolymphocytic leukemia of B-cell type, in remission",C91.31,ICD10CM
45552311,"Prolymphocytic leukemia of B-cell type, in relapse",C91.32,ICD10CM
1567684,Hairy cell leukemia,C91.4,ICD10CM
45590964,Hairy cell leukemia not having achieved remission,C91.40,ICD10CM
45542662,"Hairy cell leukemia, in remission",C91.41,ICD10CM
45561872,"Hairy cell leukemia, in relapse",C91.42,ICD10CM
1567685,Adult T-cell lymphoma/leukemia (HTLV-1-associated),C91.5,ICD10CM
45561873,Adult T-cell lymphoma/leukemia (HTLV-1-associated) not having achieved remission,C91.50,ICD10CM
45552313,"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in remission",C91.51,ICD10CM
45586063,"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse",C91.52,ICD10CM
1567686,Prolymphocytic leukemia of T-cell type,C91.6,ICD10CM
45537874,Prolymphocytic leukemia of T-cell type not having achieved remission,C91.60,ICD10CM
45586064,"Prolymphocytic leukemia of T-cell type, in remission",C91.61,ICD10CM
45595718,"Prolymphocytic leukemia of T-cell type, in relapse",C91.62,ICD10CM
35206433,"Other lymphoid leukemia, not in remission",C91.70,ICD10CM
35206434,"Other lymphoid leukemia, in remission",C91.71,ICD10CM
1567688,"Lymphoid leukemia, unspecified",C91.9,ICD10CM
45595719,"Lymphoid leukemia, unspecified not having achieved remission",C91.90,ICD10CM
45547552,"Lymphoid leukemia, unspecified, in remission",C91.91,ICD10CM
45586065,"Lymphoid leukemia, unspecified, in relapse",C91.92,ICD10CM
45566648,Mature B-cell leukemia Burkitt-type,C91.A,ICD10CM
45590965,Mature B-cell leukemia Burkitt-type not having achieved remission,C91.A0,ICD10CM
45537875,"Mature B-cell leukemia Burkitt-type, in remission",C91.A1,ICD10CM
45547553,"Mature B-cell leukemia Burkitt-type, in relapse",C91.A2,ICD10CM
1567687,Other lymphoid leukemia,C91.Z,ICD10CM
45595720,Other lymphoid leukemia not having achieved remission,C91.Z0,ICD10CM
45542664,"Other lymphoid leukemia, in remission",C91.Z1,ICD10CM
45576366,"Other lymphoid leukemia, in relapse",C91.Z2,ICD10CM
1567689,Myeloid leukemia,C92,ICD10CM
1567690,Acute myeloblastic leukemia,C92.0,ICD10CM
45547554,"Acute myeloblastic leukemia, not having achieved remission",C92.00,ICD10CM
45581255,"Acute myeloblastic leukemia, in remission",C92.01,ICD10CM
45532959,"Acute myeloblastic leukemia, in relapse",C92.02,ICD10CM
1567691,"Chronic myeloid leukemia, BCR/ABL-positive",C92.1,ICD10CM
45576368,"Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission",C92.10,ICD10CM
45595721,"Chronic myeloid leukemia, BCR/ABL-positive, in remission",C92.11,ICD10CM
45547555,"Chronic myeloid leukemia, BCR/ABL-positive, in relapse",C92.12,ICD10CM
1567692,"Atypical chronic myeloid leukemia, BCR/ABL-negative",C92.2,ICD10CM
45561875,"Atypical chronic myeloid leukemia, BCR/ABL-negative, not having achieved remission",C92.20,ICD10CM
45586066,"Atypical chronic myeloid leukemia, BCR/ABL-negative, in remission",C92.21,ICD10CM
45547556,"Atypical chronic myeloid leukemia, BCR/ABL-negative, in relapse",C92.22,ICD10CM
1567694,Acute promyelocytic leukemia,C92.4,ICD10CM
45532961,"Acute promyelocytic leukemia, not having achieved remission",C92.40,ICD10CM
45547557,"Acute promyelocytic leukemia, in remission",C92.41,ICD10CM
45605331,"Acute promyelocytic leukemia, in relapse",C92.42,ICD10CM
1567695,Acute myelomonocytic leukemia,C92.5,ICD10CM
45557043,"Acute myelomonocytic leukemia, not having achieved remission",C92.50,ICD10CM
45595723,"Acute myelomonocytic leukemia, in remission",C92.51,ICD10CM
45561876,"Acute myelomonocytic leukemia, in relapse",C92.52,ICD10CM
1567696,Acute myeloid leukemia with 11q23-abnormality,C92.6,ICD10CM
45561877,Acute myeloid leukemia with 11q23-abnormality not having achieved remission,C92.60,ICD10CM
45586067,Acute myeloid leukemia with 11q23-abnormality in remission,C92.61,ICD10CM
45532962,Acute myeloid leukemia with 11q23-abnormality in relapse,C92.62,ICD10CM
35206435,"Other myeloid leukemia, not in remission",C92.70,ICD10CM
35206436,"Other myeloid leukemia, in remission",C92.71,ICD10CM
1567698,"Myeloid leukemia, unspecified",C92.9,ICD10CM
45561879,"Myeloid leukemia, unspecified, not having achieved remission",C92.90,ICD10CM
45576369,"Myeloid leukemia, unspecified in remission",C92.91,ICD10CM
45571573,"Myeloid leukemia, unspecified in relapse",C92.92,ICD10CM
45605332,Acute myeloid leukemia with multilineage dysplasia,C92.A,ICD10CM
45557045,"Acute myeloid leukemia with multilineage dysplasia, not having achieved remission",C92.A0,ICD10CM
45586068,"Acute myeloid leukemia with multilineage dysplasia, in remission",C92.A1,ICD10CM
45532963,"Acute myeloid leukemia with multilineage dysplasia, in relapse",C92.A2,ICD10CM
1567697,Other myeloid leukemia,C92.Z,ICD10CM
45537877,Other myeloid leukemia not having achieved remission,C92.Z0,ICD10CM
45542665,"Other myeloid leukemia, in remission",C92.Z1,ICD10CM
45586069,"Other myeloid leukemia, in relapse",C92.Z2,ICD10CM
1567699,Monocytic leukemia,C93,ICD10CM
1567700,Acute monoblastic/monocytic leukemia,C93.0,ICD10CM
45581257,"Acute monoblastic/monocytic leukemia, not having achieved remission",C93.00,ICD10CM
45571574,"Acute monoblastic/monocytic leukemia, in remission",C93.01,ICD10CM
45537878,"Acute monoblastic/monocytic leukemia, in relapse",C93.02,ICD10CM
1567701,Chronic myelomonocytic leukemia,C93.1,ICD10CM
45557046,Chronic myelomonocytic leukemia not having achieved remission,C93.10,ICD10CM
45566649,"Chronic myelomonocytic leukemia, in remission",C93.11,ICD10CM
45600567,"Chronic myelomonocytic leukemia, in relapse",C93.12,ICD10CM
35206437,"Subacute monocytic leukemia, not in remission",C93.20,ICD10CM
35206438,"Subacute monocytic leukemia, in remission",C93.21,ICD10CM
1567702,Juvenile myelomonocytic leukemia,C93.3,ICD10CM
45547559,"Juvenile myelomonocytic leukemia, not having achieved remission",C93.30,ICD10CM
45552315,"Juvenile myelomonocytic leukemia, in remission",C93.31,ICD10CM
45557047,"Juvenile myelomonocytic leukemia, in relapse",C93.32,ICD10CM
35206439,"Other monocytic leukemia, not in remission",C93.70,ICD10CM
35206440,"Other monocytic leukemia, in remission",C93.71,ICD10CM
1567704,"Monocytic leukemia, unspecified",C93.9,ICD10CM
45600569,"Monocytic leukemia, unspecified, not having achieved remission",C93.90,ICD10CM
45561881,"Monocytic leukemia, unspecified in remission",C93.91,ICD10CM
45542666,"Monocytic leukemia, unspecified in relapse",C93.92,ICD10CM
1567703,Other monocytic leukemia,C93.Z,ICD10CM
45605334,"Other monocytic leukemia, not having achieved remission",C93.Z0,ICD10CM
45590966,"Acute erythroid leukemia, not having achieved remission",C94.00,ICD10CM
45571577,"Acute erythroid leukemia, in remission",C94.01,ICD10CM
45566650,"Acute erythroid leukemia, in relapse",C94.02,ICD10CM
1567707,Acute megakaryoblastic leukemia,C94.2,ICD10CM
45586070,Acute megakaryoblastic leukemia not having achieved remission,C94.20,ICD10CM
45571578,"Acute megakaryoblastic leukemia, in remission",C94.21,ICD10CM
45547560,"Acute megakaryoblastic leukemia, in relapse",C94.22,ICD10CM
1567708,Mast cell leukemia,C94.3,ICD10CM
45605335,Mast cell leukemia not having achieved remission,C94.30,ICD10CM
45600570,"Mast cell leukemia, in remission",C94.31,ICD10CM
45532964,"Mast cell leukemia, in relapse",C94.32,ICD10CM
35206445,"Other specified leukemias, not in remission",C94.70,ICD10CM
35206446,"Other specified leukemias, in remission",C94.71,ICD10CM
1567710,Other specified leukemias,C94.8,ICD10CM
45542668,Other specified leukemias not having achieved remission,C94.80,ICD10CM
45566651,"Other specified leukemias, in remission",C94.81,ICD10CM
45586072,"Other specified leukemias, in relapse",C94.82,ICD10CM
1567711,Leukemia of unspecified cell type,C95,ICD10CM
1567712,Acute leukemia of unspecified cell type,C95.0,ICD10CM
45571579,Acute leukemia of unspecified cell type not having achieved remission,C95.00,ICD10CM
45590967,"Acute leukemia of unspecified cell type, in remission",C95.01,ICD10CM
45552317,"Acute leukemia of unspecified cell type, in relapse",C95.02,ICD10CM
1567713,Chronic leukemia of unspecified cell type,C95.1,ICD10CM
45542669,Chronic leukemia of unspecified cell type not having achieved remission,C95.10,ICD10CM
45581261,"Chronic leukemia of unspecified cell type, in remission",C95.11,ICD10CM
45532965,"Chronic leukemia of unspecified cell type, in relapse",C95.12,ICD10CM
35206447,"Subacute leukemia of unspecified cell type, not in remission",C95.20,ICD10CM
35206448,"Subacute leukemia of unspecified cell type, in remission",C95.21,ICD10CM
35206449,"Other leukemia of unspecified cell type, not in remission",C95.70,ICD10CM
35206450,"Other leukemia of unspecified cell type, in remission",C95.71,ICD10CM
1567714,"Leukemia, unspecified",C95.9,ICD10CM
45590968,"Leukemia, unspecified not having achieved remission",C95.90,ICD10CM
45595726,"Leukemia, unspecified, in remission",C95.91,ICD10CM
45576371,"Leukemia, unspecified, in relapse",C95.92,ICD10CM
1402680,Plasma cell leukemia,M97330/3,ICD10CN
1402242,"Leukemia, NOS",M98000/3,ICD10CN
1401648,"Acute leukemia, NOS",M98010/3,ICD10CN
1402927,Undifferentiated leukemia (machine translation),M98011/3,ICD10CN
1402846,Stem cell leukemia (machine translation),M98012/3,ICD10CN
1402854,Subacute leukemia (machine translation),M98020/3,ICD10CN
1401877,Chronic leukemia (machine translation),M98030/3,ICD10CN
1402243,Leukemias (machine translation),M98040/3,ICD10CN
1401645,Acute biphenotypic leukemia,M98050/3,ICD10CN
1402274,"Lymphoid leukemia, NOS",M98200/3,ICD10CN
1402270,Lymphocytic Leukemia (machine translation),M98201/3,ICD10CN
1401650,"Acute lymphoblastic leukemia, NOS (ICD-O-2)",M98210/3,ICD10CN
1401649,"Acute lymphoblastic leukemia, L1 type (machine translation)",M98211/3,ICD10CN
1401651,"Acute lymphocytic leukemia, L2 type (machine translation)",M98212/3,ICD10CN
1401652,"Acute lymphocytic leukemia, L3 type (machine translation)",M98213/3,ICD10CN
1401881,"Chronic myelogenous leukemia, acute lymphoid (machine translation)",M98214/3,ICD10CN
1402855,Subacute lymphocytic leukemia (machine translation),M98220/3,ICD10CN
1401794,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma,M98230/3,ICD10CN
1401726,Aleukemic lymphocytic leukemia (machine translation),M98240/3,ICD10CN
1401818,Burkitt cell leukemia,M98260/3,ICD10CN
1402681,Plasma cell leukemia (machine translation),M98300/3,ICD10CN
1402715,"Prolymphocytic leukemia, NOS",M98320/3,ICD10CN
1402714,"Prolymphocytic leukemia, B-cell type",M98330/3,ICD10CN
1401809,B- lymphocytic leukemia before (machine translation),M98331/3,ICD10CN
1402716,"Prolymphocytic leukemia, T-cell type",M98340/3,ICD10CN
1402706,"Precursor cell lymphoblastic leukemia, NOS",M98350/3,ICD10CN
1402704,Precursor B-cell lymphoblastic leukemia,M98360/3,ICD10CN
1402708,Precursor T-cell lymphoblastic leukemia,M98370/3,ICD10CN
1401646,Acute erythroid leukemia,M98400/3,ICD10CN
1402280,Lymphosarcoma cell leukemia (machine translation),M98500/3,ICD10CN
1401600,"Myeloid leukemia, NOS",M98600/3,ICD10CN
1401657,"Acute myeloid leukemia, NOS",M98610/3,ICD10CN
1402857,Subacute myeloid leukemia (machine translation),M98620/3,ICD10CN
1401884,"Chronic myeloid leukemia, NOS",M98630/3,ICD10CN
1401883,"Chronic myeloid leukemia, acute attack (machine translation)",M98631/3,ICD10CN
1401880,Chronic myelocytic leukemia (machine translation),M98632/3,ICD10CN
1401728,Aleukemic myeloid leukemia (machine translation),M98640/3,ICD10CN
1401664,"Acute promyelocytic leukemia, t(15;17)(q22;q11-12)",M98660/3,ICD10CN
1402726,Recurrent acute promyelocytic leukemia (machine translation),M98661/3,ICD10CN
1401661,"Acute myelomonocytic leukemia, NOS",M98670/3,ICD10CN
1401885,Chronic myelomonocytic leukemia (machine translation),M98680/3,ICD10CN
1401644,Acute basophilic leukemia,M98700/3,ICD10CN
1401658,Acute myeloid leukemia with abnormal marrow eosinophils,M98710/3,ICD10CN
1401656,"Acute myeloid leukemia, minimal differentiation",M98720/3,ICD10CN
1401660,Acute myeloid leukemia without maturation,M98730/3,ICD10CN
1401659,Acute myeloid leukemia with maturation,M98740/3,ICD10CN
1401882,"Chronic myelogenous leukemia, BCR/ABL positive",M98750/3,ICD10CN
1401773,"Atypical chronic myeloid leukemia, BCR/ABL negative",M98760/3,ICD10CN
1401992,Eosinophilic leukemia (machine translation),M98800/3,ICD10CN
1402497,"Monocytic leukemia, NOS (ICD-O-2)",M98900/3,ICD10CN
1402906,Tissue cell leukemia (machine translation),M98901/3,ICD10CN
1401654,Acute monocytic leukemia,M98910/3,ICD10CN
1402856,Subacute monocytic leukemia (machine translation),M98920/3,ICD10CN
1401879,Chronic monocytic leukemia (machine translation),M98930/3,ICD10CN
1401878,"Chronic monocytic leukemia, acute exacerbation (machine translation)",M98931/3,ICD10CN
1401727,Aleukemic monocytic leukemia (machine translation),M98940/3,ICD10CN
1402314,Mast cell leukemia (machine translation),M99000/3,ICD10CN
1401653,Acute megakaryoblastic leukemia,M99100/3,ICD10CN
1402119,"Hairy cell leukemia, NOS",M99400/3,ICD10CN
1402220,"Juvenile myelomonocytic leukemia, NOS",M99460/3,ICD10CN
1401724,Aggressive NK-cell leukemia,M99480/3,ICD10CN
1401887,Chronic neutrophilic leukemia,M99630/3,ICD10CN
44821756,Plasma cell leukemia,203.1,ICD9CM
44821757,"Plasma cell leukemia, without mention of having achieved remission",203.10,ICD9CM
44825230,"Plasma cell leukemia, in remission",203.11,ICD9CM
44820641,"Plasma cell leukemia, in relapse",203.12,ICD9CM
44821758,Lymphoid leukemia,204,ICD9CM
44821759,"Lymphoid leukemia, acute",204.0,ICD9CM
44829844,"Acute lymphoid leukemia, without mention of having achieved remission",204.00,ICD9CM
44821760,"Acute lymphoid leukemia, in remission",204.01,ICD9CM
44822907,"Acute lymphoid leukemia, in relapse",204.02,ICD9CM
44831013,"Lymphoid leukemia, chronic",204.1,ICD9CM
44834519,"Chronic lymphoid leukemia, without mention of having achieved remission",204.10,ICD9CM
44825231,"Chronic lymphoid leukemia, in remission",204.11,ICD9CM
44821761,"Chronic lymphoid leukemia, in relapse",204.12,ICD9CM
44833336,"Lymphoid leukemia, subacute",204.2,ICD9CM
44822908,"Subacute lymphoid leukemia, without mention of having achieved remission",204.20,ICD9CM
44833337,"Subacute lymphoid leukemia, in remission",204.21,ICD9CM
44831014,"Subacute lymphoid leukemia, in relapse",204.22,ICD9CM
44824053,Other lymphoid leukemia,204.8,ICD9CM
44831015,"Other lymphoid leukemia, without mention of having achieved remission",204.80,ICD9CM
44832155,"Other lymphoid leukemia, in remission",204.81,ICD9CM
44833338,"Other lymphoid leukemia, in relapse",204.82,ICD9CM
44820642,Unspecified lymphoid leukemia,204.9,ICD9CM
44820643,"Unspecified lymphoid leukemia, without mention of having achieved remission",204.90,ICD9CM
44831016,"Unspecified lymphoid leukemia, in remission",204.91,ICD9CM
44820644,"Unspecified lymphoid leukemia, in relapse",204.92,ICD9CM
44825232,Myeloid leukemia,205,ICD9CM
44820645,"Myeloid leukemia, acute",205.0,ICD9CM
44826430,"Acute myeloid leukemia, without mention of having achieved remission",205.00,ICD9CM
44828757,"Acute myeloid leukemia, in remission",205.01,ICD9CM
44828758,"Acute myeloid leukemia, in relapse",205.02,ICD9CM
44819465,"Myeloid leukemia, chronic",205.1,ICD9CM
44832156,"Chronic myeloid leukemia, without mention of having achieved remission",205.10,ICD9CM
44832157,"Chronic myeloid leukemia, in remission",205.11,ICD9CM
44827584,"Chronic myeloid leukemia, in relapse",205.12,ICD9CM
44834520,"Myeloid leukemia, subacute",205.2,ICD9CM
44820646,"Subacute myeloid leukemia, without mention of having achieved remission",205.20,ICD9CM
44832158,"Subacute myeloid leukemia,in remission",205.21,ICD9CM
44827585,"Subacute myeloid leukemia, in relapse",205.22,ICD9CM
44822909,Other myeloid leukemia,205.8,ICD9CM
44822910,"Other myeloid leukemia, without mention of having achieved remission",205.80,ICD9CM
44821762,"Other myeloid leukemia, in remission",205.81,ICD9CM
44821763,"Other myeloid leukemia, in relapse",205.82,ICD9CM
44835713,Unspecified myeloid leukemia,205.9,ICD9CM
44826432,"Unspecified myeloid leukemia, without mention of having achieved remission",205.90,ICD9CM
44829847,"Unspecified myeloid leukemia, in remission",205.91,ICD9CM
44832159,"Unspecified myeloid leukemia, in relapse",205.92,ICD9CM
44831017,Monocytic leukemia,206,ICD9CM
44824054,"Monocytic leukemia, acute",206.0,ICD9CM
44833339,"Acute monocytic leukemia, without mention of having achieved remission",206.00,ICD9CM
44832160,"Acute monocytic leukemia,in remission",206.01,ICD9CM
44836872,"Acute monocytic leukemia, in relapse",206.02,ICD9CM
44826433,"Monocytic leukemia, chronic",206.1,ICD9CM
44834521,"Chronic monocytic leukemia, without mention of having achieved remission",206.10,ICD9CM
44832161,"Chronic monocytic leukemia, in remission",206.11,ICD9CM
44836873,"Chronic monocytic leukemia, in relapse",206.12,ICD9CM
44820647,"Monocytic leukemia, subacute",206.2,ICD9CM
44825233,"Subacute monocytic leukemia, without mention of having achieved remission",206.20,ICD9CM
44832162,"Subacute monocytic leukemia, in remission",206.21,ICD9CM
44826434,"Subacute monocytic leukemia, in relapse",206.22,ICD9CM
44829848,Other monocytic leukemia,206.8,ICD9CM
44825234,"Other monocytic leukemia, without mention of having achieved remission",206.80,ICD9CM
44822911,"Other monocytic leukemia, in remission",206.81,ICD9CM
44833340,"Other monocytic leukemia, in relapse",206.82,ICD9CM
44832163,Unspecified monocytic leukemia,206.9,ICD9CM
44822912,"Unspecified monocytic leukemia, without mention of having achieved remission",206.90,ICD9CM
44825235,"Unspecified monocytic leukemia, in remission",206.91,ICD9CM
44831018,"Unspecified monocytic leukemia, in relapse",206.92,ICD9CM
44827586,Other specified leukemia,207,ICD9CM
44819466,Acute erythremia and erythroleukemia,207.0,ICD9CM
44825236,"Acute erythremia and erythroleukemia, without mention of having achieved remission",207.00,ICD9CM
44833341,"Acute erythremia and erythroleukemia, in remission",207.01,ICD9CM
44832164,"Acute erythremia and erythroleukemia, in relapse",207.02,ICD9CM
44833342,Megakaryocytic leukemia,207.2,ICD9CM
44835714,"Megakaryocytic leukemia, without mention of having achieved remission",207.20,ICD9CM
44819467,"Megakaryocytic leukemia, in remission",207.21,ICD9CM
44819468,"Megakaryocytic leukemia, in relapse",207.22,ICD9CM
44819469,Other specified leukemia,207.8,ICD9CM
44831019,"Other specified leukemia, without mention of having achieved remission",207.80,ICD9CM
44832165,"Other specified leukemia, in remission",207.81,ICD9CM
44833343,"Other specified leukemia, in relapse",207.82,ICD9CM
44829849,Leukemia of unspecified cell type,208,ICD9CM
44819470,"Leukemia of unspecified cell type, acute",208.0,ICD9CM
44835715,"Acute leukemia of unspecified cell type, without mention of having achieved remission",208.00,ICD9CM
44836875,"Acute leukemia of unspecified cell type, in remission",208.01,ICD9CM
44833344,"Acute leukemia of unspecified cell type, in relapse",208.02,ICD9CM
44819471,"Leukemia of unspecified cell type, chronic",208.1,ICD9CM
44828760,"Chronic leukemia of unspecified cell type, without mention of having achieved remission",208.10,ICD9CM
44835716,"Chronic leukemia of unspecified cell type, in remission",208.11,ICD9CM
44833345,"Chronic leukemia of unspecified cell type, in relapse",208.12,ICD9CM
44824055,"Leukemia of unspecified cell type, subacute",208.2,ICD9CM
44829850,"Subacute leukemia of unspecified cell type, without mention of having achieved remission",208.20,ICD9CM
44822913,"Subacute leukemia of unspecified cell type, in remission",208.21,ICD9CM
44835717,"Subacute leukemia of unspecified cell type, in relapse",208.22,ICD9CM
44829851,Other leukemia of unspecified cell type,208.8,ICD9CM
44826436,"Other leukemia of unspecified cell type, without mention of having achieved remission",208.80,ICD9CM
44834522,"Other leukemia of unspecified cell type, in remission",208.81,ICD9CM
44828761,"Other leukemia of unspecified cell type, in relapse",208.82,ICD9CM
44827588,Unspecified leukemia,208.9,ICD9CM
44829852,"Unspecified leukemia, without mention of having achieved remission",208.90,ICD9CM
44819472,"Unspecified leukemia, in remission",208.91,ICD9CM
44835718,"Unspecified leukemia, in relapse",208.92,ICD9CM
36558111,Plasma cell leukemia of spleen,9733/3-C42.2,ICDO3
45909959,"Erythroleukemia, FAB M6",141018,CIEL
45955664,CML (chronic myeloid leukemia),145280,CIEL
45933066,Chronic Monocytic Leukemia,145284,CIEL
45910314,Chronic Lymphocytic Leukemia,145294,CIEL
45920716,Chronic Leukemia in Remission,145299,CIEL
45944854,Basophilic Leukemia,147952,CIEL
45916668,Hairy-Cell Leukemia of Axilla,148134,CIEL
45921771,Adult T-Cell Leukemia/Lymphoma,149330,CIEL
2618057,"Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; chronic phase not in hematologic, cytogenetic, or molecular remission (for use in a medicare-approved demonstration project)",G9123,HCPCS
2618058,"Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; accelerated phase not in hematologic cytogenetic, or molecular remission (for use in a medicare-approved demonstration project)",G9124,HCPCS
2618059,"Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; blast phase not in hematologic, cytogenetic, or molecular remission (for use in a medicare-approved demonstration project)",G9125,HCPCS
2618060,"Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; in hematologic, cytogenetic, or molecular remission (for use in a medicare-approved demonstration project)",G9126,HCPCS
37094389,Plasma cell leukemia: No indication of complete remission,C90.10,ICD10GM
37094390,Plasma cell leukemia: in complete remission,C90.11,ICD10GM
37094432,Acute lymphocytic leukemia [ALL]: No details of complete remission,C91.00,ICD10GM
37094433,Acute lymphoblastic leukemia [ALL]: In complete remission,C91.01,ICD10GM
37094435,Chronic lymphocytic leukemia of the B-cell type [CLL]: No indication of complete remission,C91.10,ICD10GM
37094478,Chronic lymphocytic leukemia of the B-cell type [CLL]: In complete remission,C91.11,ICD10GM
37094479,Subacute lymphocytic leukemia,C91.2,ICD10GM
37094480,Subacute lymphoblastic leukemia: No information about complete remission,C91.20,ICD10GM
37094481,Subacute lymphoblastic leukemia: in complete remission,C91.21,ICD10GM
37094483,B-cell type prolymphocytic leukemia: No complete remission stated,C91.30,ICD10GM
37094484,B-cell type prolymphocytic leukemia: In complete remission,C91.31,ICD10GM
37094486,Hairy cell leukemia: No information about complete remission,C91.40,ICD10GM
37094487,Hairy cell leukemia: in complete remission,C91.41,ICD10GM
37094527,Adult T-cell lymphoma / leukemia (HTLV-1-associated): No information about complete remission,C91.50,ICD10GM
37094583,Adult T-cell lymphoma / leukemia (HTLV-1 associated): In complete remission,C91.51,ICD10GM
